facet,canon_term,variant_count,n_posts,variant
topic,dollar tree penny shopping,5,35,dollar tree penny items
topic,dollar tree penny shopping,5,35,dollar tree penny list
topic,dollar tree penny shopping,5,35,dollar tree penny shopping
topic,dollar tree toy find,4,14,dollar tree toy demo
topic,dollar tree toy find,4,14,dollar tree toy finds
topic,dollar tree toy find,4,14,dollar tree toy hunt
topic,dollar tree toy find,4,14,dollar tree toy hunting
topic,doll collecting,2,6,doll collecting
topic,doll collecting,2,6,doll collection
topic,doll collecting haul,3,3,doll collecting haul
topic,doll collecting haul,3,3,toy collecting haul
topic,doll collecting haul,3,3,toy collector haul
topic,dollhouse miniature,3,3,dollhouse miniature furniture
topic,dollhouse miniature,3,3,dollhouse miniatures
topic,dollhouse miniature,3,3,dollhouse miniatures setup
topic,doll shelf organization,3,3,doll shelf organization
topic,doll shelf organization,3,3,shelf organization
topic,doll shelf organization,3,3,storage shelf organization
topic,donating to goodwill,3,3,donating to goodwill
topic,donating to goodwill,3,3,goodwill donation run
topic,donating to goodwill,3,3,goodwill donations
topic,dorm move out,4,6,dorm move out
topic,dorm move out,4,6,dorm move out salvage
topic,dorm move out,4,6,dorm move out waste
topic,dorm move out,4,6,dorm moveout finds
topic,dorm room essential,2,3,dorm essentials
topic,dorm room essential,2,3,dorm room essentials
topic,dove body wash deal,6,9,dove body mist
topic,dove body wash deal,6,9,dove body mist deal
topic,dove body wash deal,6,9,dove body spray
topic,dove body wash deal,6,9,dove body wash
topic,dove body wash deal,6,9,dove body wash deal
topic,dove body wash deal,6,9,dove body wash sale
topic,dove hair care deal,4,4,dove hair care deal
topic,dove hair care deal,4,4,dove product deals
topic,dove hair care deal,4,4,dove shampoo discount
topic,dove hair care deal,4,4,dove soap discount
topic,dresser flip,11,22,diy dresser flip
topic,dresser flip,11,22,dresser flip
topic,dresser flip,11,22,dresser furniture flip
topic,dresser flip,11,22,dresser furniture flipping
topic,dresser flip,11,22,dresser paint flip
topic,dresser flip,11,22,dresser restoration flip
topic,dresser flip,11,22,painted dresser flip
topic,dresser flip,11,22,thrift store dresser flip
topic,dresser flip,11,22,thrifted dresser flip
topic,dresser flip,11,22,vintage dresser flip
topic,dresser flip,11,22,wood dresser flip
topic,dresser makeover,13,87,dresser furniture makeover
topic,dresser makeover,13,87,dresser makeover
topic,dresser makeover,13,87,dresser makeover diy
topic,dresser makeover,13,87,dresser makeover idea
topic,dresser makeover,13,87,dresser makeover prep
topic,dresser makeover,13,87,dresser makeover process
topic,dresser makeover,13,87,dresser makeover technique
topic,dresser makeover,13,87,dresser makeover tutorial
topic,dresser makeover,13,87,dresser paint makeover
topic,dresser makeover,13,87,dresser painting
topic,dresser makeover,13,87,dresser painting transformation
topic,dresser makeover,13,87,dresser painting tutorial
topic,dresser makeover,13,87,dresser transformation
topic,dresser restoration,11,78,budget dresser restoration
topic,dresser restoration,11,78,dresser refinishing
topic,dresser restoration,11,78,dresser refinishing process
topic,dresser restoration,11,78,dresser refinishing project
topic,dresser restoration,11,78,dresser refinishing tutorial
topic,dresser restoration,11,78,dresser restoration
topic,dresser restoration,11,78,dresser restoration diy
topic,dresser restoration,11,78,dresser restoration fail
topic,dresser restoration,11,78,dresser restoration process
topic,dresser restoration,11,78,dresser restoration project
topic,dresser restoration,11,78,dresser restoration tips
topic,dressing room try on,2,3,dressing room try on
topic,dressing room try on,2,3,fitting room try on
topic,driveway yard sale,3,5,driveway garage sale
topic,driveway yard sale,3,5,driveway yard sale
topic,driveway yard sale,3,5,driveway yard sale negotiation
topic,drugstore beauty saving,6,17,drugstore beauty deals
topic,drugstore beauty saving,6,17,drugstore beauty sale
topic,drugstore beauty saving,6,17,drugstore beauty savings
topic,drugstore beauty saving,6,17,drugstore beauty shopping
topic,drugstore beauty saving,6,17,drugstore makeup deals
topic,drugstore beauty saving,6,17,drugstore makeup savings
topic,drugstore budget shopping,2,9,drugstore budget shopping
topic,drugstore budget shopping,2,9,drugstore shopping strategy
topic,drugstore cash back,3,3,drugstore cash back
topic,drugstore cash back,3,3,drugstore cash rewards
topic,drugstore cash back,3,3,drugstore register rewards
topic,drugstore clearance find,5,9,drugstore clearance deals
topic,drugstore clearance find,5,9,drugstore clearance finds
topic,drugstore clearance find,5,9,drugstore clearance savings
topic,drugstore clearance find,5,9,drugstore clearance shopping
topic,drugstore clearance find,5,9,drugstore skincare clearance
topic,drugstore coupon deal,10,21,drugstore coupon deal
topic,drugstore coupon deal,10,21,drugstore coupon deals
topic,drugstore coupon deal,10,21,drugstore couponing deals
topic,drugstore coupon deal,10,21,drugstore deal hunting
topic,drugstore coupon deal,10,21,drugstore deals
topic,drugstore coupon deal,10,21,drugstore sales
topic,drugstore coupon deal,10,21,drugstore savings deals
topic,drugstore coupon deal,10,21,drugstore shopping deals
topic,drugstore coupon deal,10,21,drugstore weekly deals
topic,drugstore coupon deal,10,21,drugstore weekly sales
topic,drugstore couponing strategy,10,23,digital drugstore couponing
topic,drugstore couponing strategy,10,23,drugstore coupon savings
topic,drugstore couponing strategy,10,23,drugstore coupon shopping
topic,drugstore couponing strategy,10,23,drugstore couponing
topic,drugstore couponing strategy,10,23,drugstore couponing strategy
topic,drugstore couponing strategy,10,23,drugstore couponing tips
topic,drugstore couponing strategy,10,23,drugstore couponing tutorial
topic,drugstore couponing strategy,10,23,drugstore digital couponing
topic,drugstore couponing strategy,10,23,drugstore digital coupons
topic,drugstore couponing strategy,10,23,drugstore moneymaker couponing
topic,drugstore coupon stacking,3,10,drugstore coupon stacking
topic,drugstore coupon stacking,3,10,drugstore deal stacking
topic,drugstore coupon stacking,3,10,drugstore rewards stacking
topic,drugstore deal breakdown,6,12,drugstore coupon breakdowns
topic,drugstore deal breakdown,6,12,drugstore couponing breakdowns
topic,drugstore deal breakdown,6,12,drugstore deal breakdown
topic,drugstore deal breakdown,6,12,drugstore deal breakdowns
topic,drugstore deal breakdown,6,12,drugstore savings breakdown
topic,drugstore deal breakdown,6,12,drugstore shopping breakdown
topic,drugstore hygiene haul,2,3,drugstore hygiene haul
topic,drugstore hygiene haul,2,3,hygiene shopping haul
topic,drugstore personal care,3,4,drugstore personal care
topic,drugstore personal care,3,4,drugstore personal care deals
topic,drugstore personal care,3,4,drugstore personal care savings
topic,drugstore saving,10,23,drugstore discount shopping
topic,drugstore saving,10,23,drugstore sales savings
topic,drugstore saving,10,23,drugstore savings
topic,drugstore saving,10,23,drugstore savings guide
topic,drugstore saving,10,23,drugstore savings hack
topic,drugstore saving,10,23,drugstore savings scenarios
topic,drugstore saving,10,23,drugstore savings strategy
topic,drugstore saving,10,23,drugstore savings tutorial
topic,drugstore saving,10,23,drugstore savings walkthrough
topic,drugstore saving,10,23,drugstore shopping savings
topic,drugstore savings matchup,4,5,drugstore coupon matchups
topic,drugstore savings matchup,4,5,drugstore deal matchups
topic,drugstore savings matchup,4,5,drugstore savings matchups
topic,drugstore savings matchup,4,5,drugstore weekly matchups
topic,drugstore shopping haul,14,38,drugstore beauty haul
topic,drugstore shopping haul,14,38,drugstore coupon haul
topic,drugstore shopping haul,14,38,drugstore couponing haul
topic,drugstore shopping haul,14,38,drugstore deal haul
topic,drugstore shopping haul,14,38,drugstore haul breakdown
topic,drugstore shopping haul,14,38,drugstore haul discount
topic,drugstore shopping haul,14,38,drugstore haul savings
topic,drugstore shopping haul,14,38,drugstore moneymaker haul
topic,drugstore shopping haul,14,38,drugstore personal care haul
topic,drugstore shopping haul,14,38,drugstore rewards haul
topic,drugstore shopping haul,14,38,drugstore savings haul
topic,drugstore shopping haul,14,38,drugstore shopping haul
topic,drugstore shopping haul,14,38,free drugstore haul
topic,drugstore shopping haul,14,38,moneymaker drugstore haul
topic,dumpster dive haul,5,13,dumpster dive cleaning
topic,dumpster dive haul,5,13,dumpster dive donations
topic,dumpster dive haul,5,13,dumpster dive find cleaning
topic,dumpster dive haul,5,13,dumpster dive haul
topic,dumpster dive haul,5,13,dumpster dive restoration
topic,dumpster diving electronic,3,34,dumpster diving electronics
topic,dumpster diving electronic,3,34,electronics dumpster diving
topic,dumpster diving electronic,3,34,electronics dumpster find
topic,dumpster diving find,58,1119,dumpster dive find
topic,dumpster diving find,58,1119,dumpster dive finds
topic,dumpster diving find,58,1119,dumpster diving
topic,dumpster diving find,58,1119,dumpster diving alternative
topic,dumpster diving find,58,1119,dumpster diving authenticity
topic,dumpster diving find,58,1119,dumpster diving books
topic,dumpster diving find,58,1119,dumpster diving candy
topic,dumpster diving find,58,1119,dumpster diving chips
topic,dumpster diving find,58,1119,dumpster diving cleanup
topic,dumpster diving find,58,1119,dumpster diving confrontation
topic,dumpster diving find,58,1119,dumpster diving discoveries
topic,dumpster diving find,58,1119,dumpster diving discovery
topic,dumpster diving find,58,1119,dumpster diving displays
topic,dumpster diving find,58,1119,dumpster diving ebook
topic,dumpster diving find,58,1119,dumpster diving encounter
topic,dumpster diving find,58,1119,dumpster diving ephemera
topic,dumpster diving find,58,1119,dumpster diving etiquette
topic,dumpster diving find,58,1119,dumpster diving excursion
topic,dumpster diving find,58,1119,dumpster diving failure
